"ASSESSMENT","RECORD_ID","STREAM_LAK","STREAM_NAM","LAKE_NAME","BEACH_NAME","LLID_STREA","LLID_STR_1","LLID_LAKE","EPA_BEACH_","SEGMENT_ID","HUC_4TH_CO","HUC_4TH_NA","HUC_3RD_NA","MILES","RM1","RM2","SEGMENT_MI","POLLUTANT","POLLUTANT_","SEASON","SEASON_ID","ASSESSME_1","ASSESSME_2","ACTION","ACTION_ID","NUMERIC_CR","AFFECTED_U","LISTING_ST","STATUS_ID","PREVIOUS_S","PREVIOUS_A","LISTING_YE","TMDL_INFO","CRITERIA","COMMENTS","SUMMARY","Shape_Leng","PlanName"
28529,24691,"Skipanon River","Skipanon River",NA,NA,1239211461660,1239211461660,0,NA,31636,"17080006","Lower Columbia","Lower Columbia","0 to 5.8",0,5.8,5.8,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2010,"2013/01/29","No action",21,10,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Estuarine: Not less than 6.5 mg/l",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Twelve exceedences of the estuarine criterion  out of 27 days of sampling between 9/22/99 and 9/28/10 at station 10812, Skipanon River at Hwy 101. Four exceedences of the estuarine criterion  out of 5",29898.1003864,"North Coast"
28790,24884,"Squeedunk Slough","Squeedunk Slough",NA,NA,1238970454940,1238970454940,0,NA,31712,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","0 to 2.1",0,2.1,2.1,"E. Coli",2,"Summer",1,2012,"2013/04/01","New Cat 4A: Water quality limited, TMDL approved",14,1,"Water contact recreation","Cat 4A: Water quality limited, TMDL approved",14,NA,NA,NA,"TMDL Approved: 07/31/2001
Tillamook Bay Watershed TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/northcoast.htm#wtns"">Tillamook Bay Watershed TMDL</a>","30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",NA,"Based on EPA analysis of available data for 303(d) additions proposed in March 2012: Exceedences of the geometric mean criteria out of 6 days of sampling at LASAR station 33137, Squeedunk Slough at Geinger Farm (Kilchis), between 7/3/02 and 7/31/02.    E",10975.7573692,"North Coast"
28510,19261,"Hall Slough","Hall Slough",NA,NA,1238740454800,1238740454800,0,NA,2328,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","0 to 2.8",0,2.8,2.8,"pH",10,"Summer",1,2010,"2013/01/29","No action",21,16,"Water contact recreation; Resident fish and aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Status modification - EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"pH 6.5 to 8.5",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Five out of 5 samples (100%) collected at Lasar station 34440 from 7/23/07 to 7/27/07

Previous Data:
[DEQ/ODA - Salem] LASAR 12924 River Mile 0.1: From 9/25/1997 to 9/25/1997, 0 out of 2 samples (0%",14551.9018317,"North Coast"
21539,18914,"Klaskanine River","Klaskanine River",NA,NA,1237765460920,1237765460920,0,NA,2254,"17080006","Lower Columbia","Lower Columbia","0 to 2.7",0,2.7,2.7,"Fecal Coliform",3,"Year Round",3,2004,"2005/04/25","No action",21,2,"Shellfish growing","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"Fecal coliform median of 14 organisms per 100 ml; no more than 10% > 43 organisms per 100 ml",NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 11904 River Mile 1.6: From 6/22/1994 to 5/9/2002, 25 out of 40 samples (62%) > 43 organisms; median concentration of 97
[DEQ] LASAR 25580 River Mile 1: From 7/11/2001 to 7/11/2001, 1 out of 1 samples (100%) > 43 o",14225.7801812,"North Coast"
14339,21035,"Bewley Creek","Bewley Creek",NA,NA,1238283454070,1238283454070,0,NA,10601,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","0 to 5.3",0,5.3,5.3,"Dissolved Oxygen",6,"October 15 - May 15",46,2004,"2005/04/11","No action",21,4,"Salmon and steelhead spawning","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"Spawning: Not less than 11.0 mg/L or 95% of saturation",NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 13501 River Mile 0.3: From 3/4/1997 to 2/10/1998, 2 out of 5 samples (40%) < 11 mg/l and applicable % saturation.
[DEQ/ODA - Salem] LASAR 13500 River Mile 2.1: From 3/11/1997 to 3/11/1997, 0 out of 1 samples (0%)",27533.2525871,"North Coast"
28785,24875,"Unnamed Trib to Mill Creek","Unnamed Trib to Mill Creek",NA,NA,1237818454160,1237818454160,0,NA,31695,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","0 to 2",0,2,2,"E. Coli",2,"Summer",1,2012,"2013/04/01","New Cat 4A: Water quality limited, TMDL approved",14,1,"Water contact recreation","Cat 4A: Water quality limited, TMDL approved",14,NA,NA,NA,"TMDL Approved: 09/29/2006
Tillamook Bay Watershed TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/northcoast.htm#wtns"">Tillamook Bay Watershed TMDL</a>","30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",NA,"Based on EPA analysis of available data for 303(d) additions proposed in March 2012: Fourteen exceedences of the 406 maximum criteria out of 18 days of sampling at LASAR station 33145, Tributary of Mill Creek at Brickyard Road beyond Magnolia (Trask), be",10179.3909542,"North Coast"
28784,24874,"Unnamed Trib to Mill Creek","Unnamed Trib to Mill Creek",NA,NA,1237818454160,1237818454160,0,NA,31695,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","0 to 2",0,2,2,"E. Coli",2,"FallWinterSpring",2,2012,"2013/04/01","New Cat 4A: Water quality limited, TMDL approved",14,1,"Water contact recreation","Cat 4A: Water quality limited, TMDL approved",14,NA,NA,NA,"TMDL Approved: 09/29/2006
Tillamook Bay Watershed TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/northcoast.htm#wtns"">Tillamook Bay Watershed TMDL</a>","30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",NA,"Based on EPA analysis of available data for 303(d) additions proposed in March 2012: Seventeen exceedences of the 406 maximum criteria out of 38 days of sampling at LASAR station 33145, Tributary of Mill Creek at Brickyard Road beyond Magnolia (Trask), b",10179.3909542,"North Coast"
28762,19155,"Foley Creek","Foley Creek",NA,NA,1238473456980,1238473456980,0,NA,2304,"17100202","Nehalem","Northern Oregon Coastal","0 to 7.1",0,7.1,7.1,"E. Coli",2,"FallWinterSpring",2,2012,"2013/04/01","Status modification",24,1,"Water contact recreation","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 2: Attaining some criteria/uses","Previous Action: Added to database","Previous Assessment Year: 2004","TMDL Approved: 08/20/2003
North Coast Subbasins TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/northcoast.htm#ncs"">North Coast Subbasins TMDL</a>","30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",NA,"Based on EPA analysis of available data for 303(d) additions proposed in March 2012: Exceedences of the geometric mean criteria out of 5 days of sampling at LASAR station 20440, Foley Creek at Lommen Road, between 10/29/01 and 11/2/01. Previous Data:  TM",36536.1792194,"North Coast"
21824,19199,"Lewis and Clark River","Lewis and Clark River",NA,NA,1238576461680,1238576461680,0,NA,10671,"17080006","Lower Columbia","Lower Columbia","0 to 8.5",0,8.5,8.5,"Fecal Coliform",3,"Year Round",3,2004,"2005/04/25","No action",21,2,"Shellfish growing","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"Fecal coliform median of 14 organisms per 100 ml; no more than 10% > 43 organisms per 100 ml",NA,"Previous Data:  [DEQ] LASAR 13552 River Mile 1.1: From 7/11/2001 to 7/11/2001, 0 out of 1 samples (0%) > 43 organisms; median concentration of 0
[DEQ/ODA - Salem] LASAR 10817 River Mile 8.5: From 6/22/1994 to 5/9/2002, 31 out of 42 samples (74%) > 43 or",44524.8562996,"North Coast"
29707,25229,"Multnomah Channel","Multnomah Channel",NA,NA,1227863458620,1227863458620,0,NA,9383,"17090012","Lower Willamette","Willamette","0 to 21.7",0,21.7,21.7,"Dissolved Oxygen",6,"January 1 - May 15",41,2012,"2013/06/25","Added to database",7,4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,NA,NA,NA,NA,"Spawning: Not less than 11.0 mg/L or 95% of saturation",NA,"2012 Data: 
[DEQ] STATION 36160 at RM 6.4 from 03/14/2006 to 05/09/2011, 4 of 11 (36%) samples < 11.0 mg/l and < 95% saturation.
[DEQ] STATION 33748 at RM 14.7 from 03/28/2006 to 04/14/2011, 1 of 9 (11%) samples < 11.0 mg/l and < 95% saturation",114636.233532,"North Coast"
28778,24868,"Bewley Creek","Bewley Creek",NA,NA,1238283454070,1238283454070,0,NA,12156,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","2 to 5.3",2,5.3,3.3,"E. Coli",2,"Summer",1,2012,"2013/04/01","New Cat 4A: Water quality limited, TMDL approved",14,1,"Water contact recreation","Cat 4A: Water quality limited, TMDL approved",14,NA,NA,NA,"TMDL Approved: 09/29/2006
Tillamook Bay Watershed TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/northcoast.htm#wtns"">Tillamook Bay Watershed TMDL</a>","30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",NA,"Based on EPA analysis of available data for 303(d) additions proposed in March 2012: Exceedence of the geometric mean criteria (averaging 133.77) out of 5 days of sampling at LASAR station 33151, Upper Bewley CR at culvert (Tillamook), between 7/3/02 and",16997.441451,"North Coast"
28523,24688,"Kilchis River","Kilchis River",NA,NA,1238985454960,1238985454960,0,NA,31633,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","2.3 to 3.7",2.3,3.7,1.4,"Dissolved Oxygen",6,"September 1 - June 15",49,2010,"2013/01/29","No action",21,4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Spawning: Not less than 11.0 mg/L or 95% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Six exceedence of the spawning criteria out of 38 days of sampling between 1/27/99 and 3/30/11) at LASAR station 13417, Kilchis River at Alderbrook Road.",7309.74346095,"North Coast"
28496,24672,"Hoquarten Slough","Hoquarten Slough",NA,NA,1238441454460,1238441454460,0,NA,2300,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","0 to 3.6",0,3.6,3.6,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2010,"2013/01/29","No action",21,7,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Cold water: Not less than 8.0 mg/l or 90% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Nine exceedences of the cold water aquatic life criteria  out of 13 days of sampling between 6/13/08 and 5/26/10 at station 13430, Hoquarten Slough at Hwy 101.",18870.9916758,"North Coast"
28519,24684,"Tillamook River","Tillamook River",NA,NA,1238834454690,1238834454690,0,NA,11950,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","5.1 to 18.5",5.1,18.5,13.4,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2010,"2013/01/29","No action",21,7,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Cold water: Not less than 8.0 mg/l or 90% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Two exceedences of the cold water aquatic life criteria  out of 8 days of sampling between 8/3/99 and 9/8/05 at LASAR station 21805, Tillamook River at River Mile 14.89.",67084.4025686,"North Coast"
28533,24694,"Sunset Lake/Sunset Lakes (1,2,3,4)","Sunset Lake","Unnamed Lake (Sunset Lake 2)",NA,0,1239233460710,1239267460990,NA,2377,"17100201","Necanicum","Northern Oregon Coastal","0 to 3.1",0,3.1,3.1,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2010,"2013/01/29","No action",21,7,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Cold water: Not less than 8.0 mg/l or 90% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Two exceedence of the cold water aquatic life criteria   out of 5 days of sampling between 2/6/03 and 8/11/03 at station 12692, Sunset Lake off Sunset Beach RD.",16283.5935906,"North Coast"
28500,24675,"Lewis And Clark River","Lewis And Clark River",NA,NA,1238576461680,1238576461680,0,NA,12210,"17080006","Lower Columbia","Lower Columbia","0 to 27.5",0,27.5,27.5,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2010,"2013/01/29","No action",21,7,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Cold water: Not less than 8.0 mg/l or 90% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Nine exceedences of the cold water aquatic life criteria  out of 30 days of sampling between 5/25/99 and 9/9/10 at LASAR station 10817, Lewis & Clark River at Logan Road.",143666.395419,"North Coast"
28767,24858,"Neawanna Creek","Neawanna Creek",NA,NA,1239178460160,1239178460160,0,NA,10897,"17100201","Necanicum","Northern Oregon Coastal","0 to 4.8",0,4.8,4.8,"Fecal Coliform",3,"Year Round",3,2012,"2013/04/01","New Cat 4A: Water quality limited, TMDL approved",14,2,"Water contact recreation","Cat 4A: Water quality limited, TMDL approved",14,NA,NA,NA,"TMDL Approved: 08/20/2003
North Coast Subbasins TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/northcoast.htm#ncs"">North Coast Subbasins TMDL</a>","Fecal coliform median of 14 organisms per 100 ml; no more than 10% > 43 organisms per 100 ml",NA,"Based on EPA analysis of available data for 303(d) additions proposed in March 2012: Six exceedences out of 13 days of sampling at LASAR station 24326, Neawanna CR at Hwy 101 BR, between 9/25/00 and 2/7/02.",25049.8181288,"North Coast"
28531,24693,"Miami River","Miami River",NA,NA,1239230455480,1239230455480,0,NA,11969,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","1.9 to 15.2",1.9,15.2,13.3,"Dissolved Oxygen",6,"September 1 - June 15",49,2010,"2013/01/29","No action",21,4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Spawning: Not less than 11.0 mg/L or 95% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Six exceedences of the spawning criteria  out of 44 days of sampling between 1/27/99 and 3/30/11 at station 13411, Miami River at Moss Creek Road.",69760.6255666,"North Coast"
28522,24687,"Wilson River","Wilson River",NA,NA,1238972454920,1238972454920,0,NA,31632,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","2.2 to 4.8",2.2,4.8,2.6,"Dissolved Oxygen",6,"October 15 - May 15",46,2010,"2013/01/29","No action",21,4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Spawning: Not less than 11.0 mg/L or 95% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Seven exceedence of the spawning criteria (11mg/l or 95% saturation) out of 44 days of sampling between 1/27/99 and 3/30/11) at LASAR station 13421, Wilson River at Hwy 101",13815.820882,"North Coast"
28502,24676,"Dougherty Slough","Dougherty Slough",NA,NA,1238581454640,1238581454640,0,NA,2316,"17100203","Wilson-Trask-Nestucca","Northern Oregon Coastal","0 to 4.9",0,4.9,4.9,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2010,"2013/01/29","No action",21,7,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Cold water: Not less than 8.0 mg/l or 90% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Eleven exceedence so the cold water aquatic life criteria  out of 14 days of sampling between 5/22/07 an d11/3/10 at LASAR station 13429, Dougherty Slough at Wilson River Loop Road.",25474.8259601,"North Coast"
28499,24674,"Lewis And Clark River","Lewis And Clark River",NA,NA,1238576461680,1238576461680,0,NA,12210,"17080006","Lower Columbia","Lower Columbia","0 to 27.5",0,27.5,27.5,"Dissolved Oxygen",6,"October 15 - May 15",46,2010,"2013/01/29","No action",21,4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Spawning: Not less than 11.0 mg/L or 95% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Seven exceedences of the spawning criteria  out of 45 days of sampling between 1/28/99 and 1/6/11 at LASAR station10817, Lewis & Clark River at Logan Road.",143666.395419,"North Coast"
28481,24665,"Klaskanine River","Klaskanine River",NA,NA,1237765460920,1237765460920,0,NA,2254,"17080006","Lower Columbia","Lower Columbia","0 to 2.7",0,2.7,2.7,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2010,"2013/01/29","No action",21,7,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Cold water: Not less than 8.0 mg/l or 90% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Four exceedences of the cold water aquatic life criteria  out of 22 days of sampling between 5/25/99 and 7/21/10 at LASAR station, 11904, Klaskanine River at Youngs River Loop Road.",14225.7801812,"North Coast"
